"ID","ADDRESS","CITY","STATE","ZIP","ListPrice","BEDS","BATHS","LOCATION","SQFT","LotSize","YearBuilt","ParkingSpots","HasGarage","DOM","LastSaleDate","SoldPrev","Realty","LATITUDE","LONGITUDE","ShortSale"
4440562,"4207 E Lake Harriet Blvd","Minneapolis","MN",55409,1399900,4,4,"East Harriet",4368,13068,1928,2,"Garage",7,12/11/2007,"Y","Coldwell Banker Burnet","44,926483","-93,29586","N"
4344438,"4208 32nd Ave S","Minneapolis","MN",55406,349900,3,"2,25","Ericsson",1800,5662,2013,2,"Garage",137,26/10/2012,"Y","Coldwell Banker Burnet","44,926529","-93,226044","N"
4417707,"4209 16th Ave S","Minneapolis","MN",55407,174900,3,2,"Northrop",1586,6098,1955,2,"Garage",112,,"N","Century 21 Pastrana, Inc","44,926426","-93,250763","N"
4429942,"4210 Wentworth Ave","Minneapolis","MN",55409,309900,4,"2,25","King Field",2047,5227,1906,4,"Garage",69,,"N","RE/MAX Results","44,926384","-93,280891","N"
4438959,"4211 32nd Ave S","Minneapolis","MN",55406,299900,4,2,"Ericsson",1653,5662,1996,2,"Garage",14,,"N","Coldwell Banker Burnet","44,92643","-93,225288","N"
4432094,"4212 12th Ave S","Minneapolis","MN",55407,237000,3,"1,75","Northrop",1621,5227,1924,2,"Garage",57,,"N","C.U.Realty","44,926437","-93,257851","N"
4384521,"4212 Irving Ave N","Minneapolis","MN",55412,159000,3,"2,25","Webber - Camden",1970,6534,1929,1,"Garage",137,24/11/2009,"Y","Edina Realty, Inc.","45,031742","-93,29921","N"
4441828,"4222 Humboldt Ave N","Minneapolis","MN",55412,105000,3,1,"Webber - Camden",1042,6098,1923,1,"Garage",1,11/1/2011,"Y","Keller Williams Classic Realty NW","45,032375","-93,297943","N"
4431438,"4223 Longfellow Ave","Minneapolis","MN",55407,228420,3,"2,5","Standish",1578,4791,1923,1,"Garage",57,,"N","Weichert, Realtors-Advantage","44,926136","-93,245689","N"
4430834,"4227 Vincent Ave N","Minneapolis","MN",55412,184900,3,2,"Victory",1922,6534,1932,2,"Garage",65,,"N","Counselor Realty, Inc.","45,032288","-93,316528","N"
4437787,"4232 17th Ave S","Minneapolis","MN",55407,189900,3,"1,5","Northrop",1620,6098,1953,2,"Garage",19,,"N","Counselor Realty, Inc.","44,92561","-93,250237","N"
4438533,"4234 Humboldt Ave N","Minneapolis","MN",55412,99900,2,1,"Webber - Camden",1100,4791,1923,3,"Garage",15,8/8/2013,"Y","Gene Bassett Realty Inc","45,032719","-93,297958","N"
4418415,"4238 Upton Ave N","Minneapolis","MN",55412,154900,3,"1,75","Victory",2164,6098,1926,2,"Garage",111,,"N","RE/MAX Results","45,0327","-93,314537","Y"
4399653,"4242 Blaisdell Ave","Minneapolis","MN",55409,233900,2,1,"King Field",1306,5227,1915,2,"Garage",137,,"N","Coldwell Banker Burnet","44,925518","-93,279587","N"
4438933,"4247 Sheridan Ave N","Minneapolis","MN",55412,120000,5,1,"Victory",2060,4791,1928,2,"Garage",14,,"N","The Ewing Group, LLC","45,032669","-93,312691","N"
4377523,"4248 Dupont Ave S","Minneapolis","MN",55409,1675000,4,"4,25","East Harriet",6279,14374,1917,2,"Garage",137,,"N","Coldwell Banker Burnet","44,925224","-93,293938","N"
4418561,"4248 Oakland Ave","Minneapolis","MN",55407,359900,4,"2,5","Regina",1624,4791,2014,2,"Garage",111,18/9/2013,"Y","Coldwell Banker Burnet","44,925419","-93,266663","N"
4433209,"429 Howard St N","St. Paul","MN",55119,164900,3,1,"Battle Creek-Highwood",1532,7405,1957,2,"Garage",51,,"N","Greater Midwest Realty","44,954025","-93,007446","N"
4430260,"4301 28th Ave S","Minneapolis","MN",55406,359000,3,"2,25","Ericsson",1956,4791,2014,2,"Garage",68,,"N","TheMLSonline.com, Inc.","44,924938","-93,231735","N"
4423046,"4301 Fremont Ave S","Minneapolis","MN",55409,995000,6,"4,25","East Harriet",5401,10890,1922,3,"Garage",96,28/3/2011,"Y","Coldwell Banker Burnet","44,924847","-93,294601","N"
4437847,"4304 13th Ave S","Minneapolis","MN",55407,193500,2,1,"Northrop",950,4356,1912,1,"Garage",19,,"N","The Enterprise Realty","44,9249","-93,256554","N"
4432635,"4304 Stevens Ave","Minneapolis","MN",55409,399900,3,"2,5","King Field",2000,4791,2013,2,"Garage",56,7/12/2012,"Y","Realty Group, Inc.","44,924839","-93,275719","N"
4400764,"431 6th Ave NE","Minneapolis","MN",55413,299900,4,2,"St. Anthony West",2485,5662,1902,2,"Garage",137,11/8/2009,"Y","Edina Realty, Inc.","44,995556","-93,258278","N"
4420124,"431 Page St E","St. Paul","MN",55107,63000,4,2,"West Side",1469,4791,1887,4,"Garage",105,,"N","REALHome Services and Solutions, Inc","44,925083","-93,067413","N"
4405213,"4314 Thomas Ave N","Minneapolis","MN",55412,104900,2,1,"Victory",1002,4791,1925,4,"Garage",137,24/7/2008,"Y","Ride on Realty LLC","45,033886","-93,313263","Y"
4438999,"4316 44th Ave S","Minneapolis","MN",55406,274900,5,"2,25","Hiawatha",2292,5662,1955,2,"Garage",13,,"N","Keller Williams Integrity","44,924606","-93,210571","N"
4423790,"4321 Lake Harriet Pkwy E","Minneapolis","MN",55409,1450000,4,"2,75","East Harriet",3740,15245,1956,2,"Garage",93,,"N","Coldwell Banker Burnet","44,924053","-93,295921","N"
4437212,"4322 5th Ave S","Minneapolis","MN",55409,99900,2,1,"Regina",835,5227,1923,1,"Garage",23,,"N","Coldwell Banker Burnet","44,924351","-93,269272","N"
4412310,"4326 10th Ave S","Minneapolis","MN",55407,359900,4,"2,5","Northrop",1624,5662,2014,2,"Garage",119,1/5/2013,"Y","Coldwell Banker Burnet","44,924171","-93,260376","N"
4338473,"4331 Logan Ave N","Minneapolis","MN",55412,89900,3,1,"Webber - Camden",1455,5662,1923,1,"Garage",137,,"N","Lakes Area Realty","45,034271","-93,303787","Y"
4430755,"4332 Oakland Ave","Minneapolis","MN",55407,279900,4,"1,5","Regina",2860,4791,1932,1,"Garage",65,,"N","Coldwell Banker Burnet","44,924122","-93,266685","N"
4437108,"4335 5th Ave S","Minneapolis","MN",55409,137500,3,1,"Regina",1383,4791,1926,1,"Garage",23,,"N","Realty Direct REO, LLC","44,924026","-93,268555","N"
4437441,"4340 14th Ave S","Minneapolis","MN",55407,199900,3,2,"Northrop",1350,4356,1915,1,"Garage",20,21/10/2013,"Y","Prime Real Estate Inc","44,923805","-93,255295","N"
4361291,"4344 Dupont Ave S","Minneapolis","MN",55409,1195000,5,"4,75","East Harriet",4921,,1930,3,"Garage",137,,"N","Coldwell Banker Burnet","44,923386","-93,293945","N"
4431736,"4344 Nokomis Ave","Minneapolis","MN",55406,179900,2,"1,5","Ericsson",1016,5227,1915,2,"Garage",57,,"N","RE/MAX Results","44,923733","-93,228668","N"
4430271,"4359 Nokomis Ave","Minneapolis","MN",55406,318500,4,"2,75","Ericsson",2880,5227,2003,2,"Garage",68,29/6/2010,"Y","RE/MAX Advantage Plus","44,923397","-93,227959","N"
4390899,"4359 Queen Ave N","Minneapolis","MN",55412,135000,3,1,"Victory",1412,5227,1947,1,"Garage",137,,"N","RE/MAX Results","45,03508","-93,310188","N"
4438034,"436 Minnehaha Ave W","St. Paul","MN",55103,67000,4,1,"Thomas-Dale (Frogtown)",1248,4791,1895,1,"Garage",18,,"N","RE/MAX Results","44,962708","-93,118477","N"
4405470,"438 Baker St W","St. Paul","MN",55107,169900,3,"1,25","West Side",1496,4791,2001,1,"Garage",137,15/7/2013,"Y","High Pointe Realty, Inc.","44,926327","-93,103859","N"
4405063,"4401 18th Ave S","Minneapolis","MN",55407,350000,4,3,"Northrop",1690,,1930,1,"Garage",137,19/8/2013,"Y","Weichert Realtors, MN Real Estate Options","44,923183","-93,24823","N"
4405218,"4411 Pleasant Ave","Minneapolis","MN",55419,229000,3,"1,5","King Field",1046,5227,1900,2,"Garage",137,19/10/2007,"Y","P L Dorn Company Inc","44,922901","-93,282906","N"
4405129,"4412 43rd Ave S","Minneapolis","MN",55406,424900,3,"2,5","Hiawatha",1948,5227,2013,4,"Garage",137,19/8/2013,"Y","Coldwell Banker Burnet","44,922916","-93,211838","N"
4436680,"4413 Harriet Ave","Minneapolis","MN",55419,195000,1,1,"King Field",900,5662,1910,4,"Garage",30,,"N","Coldwell Banker Burnet","44,922619","-93,285355","N"
4415859,"4415 Fremont Ave S","Minneapolis","MN",55419,1695000,7,4,"East Harriet",6499,16117,1915,2,"Garage",118,,"N","Coldwell Banker Burnet","44,922359","-93,294662","N"
4408098,"4416 James Ave N","Minneapolis","MN",55412,90000,2,2,"Webber - Camden",1039,3920,1900,1,"Garage",137,,"N","RE/MAX Advantage Plus","45,036114","-93,3013","N"
4438392,"4425 42nd Ave S","Minneapolis","MN",55406,157700,2,1,"Hiawatha",1250,4791,1917,2,"Garage",16,,"N","RE/MAX Results","44,922588","-93,212379","N"
4331942,"4427 Fremont Ave S","Minneapolis","MN",55419,1495000,4,"3,75","East Harriet",4973,16552,1905,2,"Garage",137,,"N","Coldwell Banker Burnet","44,92181","-93,294716","N"
4430813,"4431 Russell Ave N","Minneapolis","MN",55412,119000,3,1,"Victory",1280,4791,1925,2,"Garage",65,,"N","Coldwell Banker Burnet","45,036491","-93,312027","Y"
4429931,"4434 41st Ave S","Minneapolis","MN",55406,254900,5,3,"Hiawatha",2640,6969,1940,2,"Garage",69,,"N","RE/MAX Results","44,922264","-93,214409","N"
4437772,"4441 42nd Ave S","Minneapolis","MN",55406,189900,3,"1,75","Hiawatha",1489,5227,1921,2,"Garage",19,,"N","Real Estate Trader of Minnesota, Inc.","44,922153","-93,212379","N"
4440650,"450 Madison St NE","Minneapolis","MN",55413,225000,2,"1,75","St. Anthony East",1548,5227,1974,4,"Garage",6,,"N","RE/MAX Results","44,994751","-93,254074","N"
4439795,"4505 Beard Ave S","Minneapolis","MN",55410,839900,5,"3,25","Linden Hills",3574,5662,2013,2,"Garage",9,23/5/2013,"Y","RE/MAX Results","44,921253","-93,323616","N"
4410640,"4505 Clinton Ave","Minneapolis","MN",55419,194000,4,1,"Regina",1213,5227,1950,1,"Garage",119,,"N","Help-U-Sell Heritage Real Est","44,921272","-93,271141","N"
4382310,"4507 Drew Ave S","Minneapolis","MN",55410,799000,5,3,"Linden Hills",3225,5227,2013,2,"Garage",137,20/6/2013,"Y","Keller Williams Integrity","44,921124","-93,326241","N"
4414405,"4508 Drew Ave S","Minneapolis","MN",55410,1179000,5,"3,25","Linden Hills",4330,6534,2014,2,"Garage",119,17/6/2013,"Y","Lakes Sotheby's International","44,920986","-93,32692","N"
4440939,"4509 4th Ave S","Minneapolis","MN",55419,179900,3,"1,75","Regina",1409,5227,1924,2,"Garage",5,,"N","Home Avenue - Agent","44,921165","-93,269852","N"
4441749,"4514 Upton Ave N","Minneapolis","MN",55412,194900,3,"1,75","Victory",1790,6969,1948,2,"Garage",1,26/6/2012,"Y","RE/MAX Results","45,037888","-93,315109","N"
4422915,"4515 43rd Ave S","Minneapolis","MN",55406,165000,2,1,"Hiawatha",1100,,1916,2,"Garage",97,,"N","Edina Realty, Inc.","44,921104","-93,211113","Y"
4432001,"4516 Chowen Ave S","Minneapolis","MN",55410,839900,4,"3,25","Linden Hills",3475,5227,2013,2,"Garage",57,6/7/2012,"Y","Miles Realty LLC","44,920712","-93,325829","N"
4419996,"452 Beacon Ave","St. Paul","MN",55104,159900,3,1,"Merriam Park/Lexington-Hamline",1216,,1921,1,"Garage",106,,"N","Keller Williams Integrity RE","44,954853","-93,175568","N"
4428022,"4526 Xerxes Ave N","Minneapolis","MN",55412,159900,4,"1,75","Victory",2000,6534,1949,2,"Garage",77,,"N","The Realty House","45,038383","-93,318909","N"
4423971,"4527 Camden Ave N","Minneapolis","MN",55412,89900,2,1,"Lind - Bohanon",780,5009,1900,1,"Garage",92,,"N","RE/MAX Results","45,037506","-93,289215","N"
4430592,"4530 Thomas Ave","Minneapolis","MN",55412,145000,3,1,"Victory",1516,,1950,1,"Garage",65,12/7/2013,"Y","RE/MAX Results","45,038525","-93,313919","N"
4353008,"4533 Fremont Ave S","Minneapolis","MN",55419,1400000,4,"3,25","East Harriet",4181,16988,1925,2,"Garage",137,,"N","Coldwell Banker Burnet","44,920345","-93,295059","N"
4419986,"4551 Snelling Ave","Minneapolis","MN",55406,105900,3,2,"Hiawatha",1408,6098,1914,2,"Garage",106,29/4/2009,"Y","Coldwell Banker Burnet","44,920139","-93,216293","N"
4441651,"459 Ruth St N","St. Paul","MN",55119,99000,3,1,"Battle Creek-Highwood",2330,8712,1922,1,"Garage",1,,"N","Keller Williams Classic Realty","44,955227","-93,015526","Y"
4434742,"4607 Russell Ave N","Minneapolis","MN",55412,66900,2,1,"Victory",1400,4791,1929,1,"Garage",43,,"N","RE/MAX Advantage Plus","45,038704","-93,312065","N"
4412661,"4608 York Ave S","Minneapolis","MN",55410,349000,2,"1,5","Linden Hills",1715,5662,1908,2,"Garage",119,,"N","Kay Ireland, Inc","44,919327","-93,320534","N"
4392936,"4611 Sheridan Ave N","Minneapolis","MN",55412,156900,3,1,"Victory",1521,5227,1947,2,"Garage",137,,"N","Edina Realty, Inc.","45,03878","-93,313332","N"
4407158,"4619 Russell Ave N","Minneapolis","MN",55412,143900,3,"1,25","Victory",1794,5227,1948,2,"Garage",137,,"N","C.U.Realty","45,039028","-93,312065","N"
4436770,"4623 Dupont Ave N","Minneapolis","MN",55412,89900,3,1,"Lind - Bohanon",1706,5227,1924,2,"Garage",27,,"N","Minnesota Home Venture, Inc.","45,039162","-93,294342","N"
4438326,"4633 Lyndale Ave S","Minneapolis","MN",55419,279900,3,"1,5","Tangletown",1608,4356,1910,2,"Garage",16,,"N","Coldwell Banker Burnet","44,918522","-93,287895","N"
4439075,"4715 16th Ave S","Minneapolis","MN",55407,249900,3,1,"Northrop",1154,5227,1921,2,"Garage",13,,"N","RE/MAX Advantage Plus","44,917427","-93,250778","N"
4435420,"4715 Columbus Ave S","Minneapolis","MN",55407,229900,3,2,"Field",1658,5227,1915,1,"Garage",40,,"N","Lynden Realty, Ltd.","44,917442","-93,263542","N"
4413742,"4718 Xerxes Ave N","Minneapolis","MN",55430,174900,3,"1,5","Victory",1642,6098,1951,1,"Garage",119,,"N","Coldwell Banker Burnet","45,040882","-93,318985","N"
4398335,"4720 Harriet Ave S","Minneapolis","MN",55419,575900,5,"3,5","Tangletown",3564,4791,2008,2,"Garage",137,,"N","BLIS Realty","44,917027","-93,286064","N"
4430591,"4724 Ewing Ave S","Minneapolis","MN",55410,595000,3,"2,25","Fulton",2416,5662,1925,2,"Garage",65,19/9/2008,"Y","Coldwell Banker Burnet","44,917099","-93,328186","N"
4437738,"4726 Xerxes Ave N","Minneapolis","MN",55430,174900,3,1,"Victory",1402,6098,1951,2,"Garage",20,,"N","Counselor Realty, Inc.","45,041157","-93,318993","N"
4433712,"4730 Dupont Ave N","Minneapolis","MN",55430,119900,4,"1,5","Lind - Bohanon",1129,4791,1926,2,"Garage",49,,"N","RE/MAX Results","45,041199","-93,29361","N"
4440586,"4732 Portland Ave","Minneapolis","MN",55407,429900,3,3,"Field",2324,4791,2014,1,"Garage",7,28/5/2010,"Y","Coldwell Banker Burnet","44,916889","-93,26815","N"
4427570,"4736 York Avenue S","Minneapolis","MN",55410,835000,5,"3,5","Linden Hills",3853,5227,2013,2,"Garage",77,10/4/2013,"Y","Alliance Team Realty","44,916721","-93,320511","N"
4430697,"4740 Chowen Ave S","Minneapolis","MN",55410,690000,4,"2,25","Fulton",2404,3920,1925,2,"Garage",65,,"N","Keller Williams Integrity","44,91663","-93,325768","N"
4427827,"4744 Bloomington Ave","Minneapolis","MN",55407,239900,4,1,"Northrop",2390,5227,1921,3,"Garage",77,,"N","Coldwell Banker Burnet","44,916553","-93,2528","N"
4439746,"4749 Columbus Ave","Minneapolis","MN",55407,179900,2,1,"Field",828,4791,1917,1,"Garage",9,,"N","Edina Realty, Inc.","44,916454","-93,263557","N"
4389203,"476 Sherburne Ave","St. Paul","MN",55103,119000,3,1,"Thomas-Dale (Frogtown)",1011,6098,1875,1,"Garage",137,,"N","Coldwell Banker Burnet","44,956409","-93,1203","N"
4173445,"4807 Sheridan Ave S","Minneapolis","MN",55410,4650000,5,"5,5","Fulton",8655,16117,1932,3,"Garage",137,,"N","Coldwell Banker Burnet","44,915871","-93,31192","N"
4413551,"4834 Camden Ave N","Minneapolis","MN",55430,39000,2,"1,5","Lind - Bohanon",1180,5662,1950,1,"Garage",119,,"N","RE/MAX Results","45,043152","-93,288506","Y"
4439007,"4837 Nokomis Ave","Minneapolis","MN",55417,184900,2,1,"Keewaydin",1146,6534,1915,1,"Garage",13,,"N","The Realty House","44,914696","-93,228004","N"
4437683,"4840 3rd Ave S","Minneapolis","MN",55419,189000,2,1,"Field",1174,5227,1921,3,"Garage",20,1/8/2013,"Y","Keller Williams Integrity","44,914818","-93,273247","N"
4440557,"4843 Colfax Ave N","Minneapolis","MN",55430,129900,2,1,"Lind - Bohanon",1044,4791,1941,1,"Garage",7,,"N","Advisors Realty Inc.","45,043331","-93,293098","N"
4406085,"4850 LAKE HARRIET Pkwy W","Minneapolis","MN",55410,2795000,4,"4,75","Fulton",4939,21344,1930,2,"Garage",137,22/10/2008,"Y","Coldwell Banker Burnet","44,915676","-93,310974","N"
4421717,"4855 Aldrich Ave N","Minneapolis","MN",55430,99900,2,1,"Lind - Bohanon",1248,4791,1930,1,"Garage",100,,"N","Coldwell Banker Burnet","45,043655","-93,29052","N"
4441137,"4858 N 6th St","Minneapolis","MN",55430,39900,2,1,"Lind - Bohanon",1390,4791,1909,2,"Garage",5,,"N","Counselor Realty, Inc.","45,043766","-93,287292","N"
4420571,"487 Montrose Ln","St. Paul","MN",55116,424900,3,"1,5","Highland",1916,5662,1926,2,"Garage",104,,"N","Edina Realty, Inc.","44,926739","-93,193916","N"
4193653,"488 Montrose Ln","St. Paul","MN",55116,379900,4,2,"Highland",1025,5662,1926,2,"Garage",137,,"N","Edina Realty, Inc.","44,926739","-93,193275","N"
4414794,"4889 E Lake Harriet Blvd","Minneapolis","MN",55419,1495000,5,"4,5","Lynnhurst",4646,23522,1907,4,"Garage",119,,"N","Coldwell Banker Burnet","44,915001","-93,307915","N"
4429734,"49 Wyoming St E","St. Paul","MN",55107,165000,4,"2,5","West Side",2104,6534,1951,3,"Garage",70,9/8/2013,"Y","RE/MAX Professionals","44,920753","-93,082924","N"
4429889,"4900 James Ave S","Minneapolis","MN",55419,799900,4,"2,5","Lynnhurst",4177,10454,1955,2,"Garage",69,,"N","Coldwell Banker Burnet","44,913956","-93,301392","N"
4436267,"4900 Washburn Ave N","Minneapolis","MN",55430,147900,3,"1,75","Shingle Creek",1638,6534,1957,2,"Garage",33,16/7/2013,"Y","SPARA Realty, Inc","45,044121","-93,317802","N"
4438523,"4904 Aldrich Ave N","Minneapolis","MN",55430,110000,3,1,"Lind - Bohanon",1068,6534,1951,2,"Garage",15,,"N","RE/MAX Results","45,044212","-93,289795","N"
4436294,"4905 33rd Ave S","Minneapolis","MN",55417,239500,3,"1,75","Keewaydin",1251,,1925,2,"Garage",33,,"N","RE/MAX Results","44,914146","-93,223862","N"
4437438,"4909 Columbus Avenue","Minneapolis","MN",55417,339000,3,"2,25","Hale",2060,5227,1959,2,"Garage",20,19/4/2013,"Y","Real Estate Masters, Ltd.","44,913937","-93,263565","N"
4426991,"4916 4th Ave S","Minneapolis","MN",55419,399988,5,"2,75","Field",2592,6098,1952,2,"Garage",82,,"N","Coldwell Banker Burnet","44,913631","-93,270691","N"
4433665,"4917 Nicollet Ave S","Minneapolis","MN",55419,252500,3,2,"Tangletown",1700,6098,1922,2,"Garage",49,,"N","Keller Williams Integrity","44,913521","-93,277626","N"
4437777,"4926 Aldrich Ave S","Minneapolis","MN",55419,869000,4,"4,25","Lynnhurst",3519,6098,1924,2,"Garage",19,23/7/2012,"Y","Edina Realty, Inc.","44,91328","-93,289917","N"
4427678,"4927 Thomas Ave N","Minneapolis","MN",55430,89900,2,1,"Shingle Creek",700,9583,1947,2,"Garage",77,28/12/2011,"Y","Edina Realty, Inc.","45,04538","-93,314713","N"
4431260,"4928 Zenith Ave S","Minneapolis","MN",55410,868900,5,"3,25","Fulton",3650,5227,2014,4,"Garage",63,3/6/2013,"Y","eGreen Realty & Property Management","44,913296","-93,321762","N"
4369066,"4931 Sheridan Ave S","Minneapolis","MN",55410,259900,2,"1,5","Fulton",1853,5662,1959,1,"Garage",137,14/5/2010,"Y","Lakes Area Realty, Inc","44,913254","-93,312141","N"
4423391,"4939 Sheridan Ave N","Minneapolis","MN",55430,124900,2,1,"Shingle Creek",1200,6098,1955,1,"Garage",96,,"N","Ferrell Real Estate Group Inc","45,045341","-93,313438","N"
4430234,"494 Curfew St","St. Paul","MN",55104,269000,3,2,"Merriam Park/Lexington-Hamline",1524,9583,1957,2,"Garage",68,,"N","RE/MAX Results","44,956184","-93,206543","N"
4431168,"4943 Penn Ave N","Minneapolis","MN",55430,124900,3,"1,75","Shingle Creek",1460,7840,1955,1,"Garage",63,23/8/2013,"Y","Better Homes and Gardens Real Estate-All Seasons","45,045387","-93,309624","N"
4434515,"4944 Bryant Ave N","Minneapolis","MN",55430,112900,3,1,"Lind - Bohanon",1460,5793,1946,2,"Garage",44,,"N","RE/MAX Results","45,045578","-93,2911","N"
4418412,"4945 1st Ave S","Minneapolis","MN",55419,750000,5,"4,5","Tangletown",4158,,1925,6,"Garage",111,,"N","Edina Realty, Inc.","44,912621","-93,276382","N"
4425777,"500 E Iowa Ave E","St. Paul","MN",55130,139900,3,"1,75","Payne-Phalen",1600,8276,1961,1,"Garage",86,,"N","Empire Realty LLC","44,988911","-93,079674","N"
4429036,"5000 3rd Ave S","Minneapolis","MN",55419,625000,3,"2,25","Field",2700,11325,1931,2,"Garage",72,,"N","Coldwell Banker Burnet","44,912247","-93,273285","N"
4433532,"5001 Camden Ave N","Minneapolis","MN",55430,134900,4,"1,5","Webber - Camden",1685,6534,1950,2,"Garage",49,,"N","Coldwell Banker Burnet","45,045876","-93,289268","N"
4434771,"5028 Zenith Ave S","Minneapolis","MN",55410,849500,4,"3,25","Fulton",3752,5227,2014,3,"Garage",43,,"N","eGreen Realty & Property Management","44,911495","-93,321747","N"
4427420,"504 Curtice St E","St. Paul","MN",55107,239900,5,"2,5","West Side",2016,9147,1900,2,"Garage",77,2/1/2012,"Y","RE/MAX Results","44,922783","-93,064224","N"
4440986,"5044 Cedar Ave S","Minneapolis","MN",55417,339900,3,"1,5","Hale",2124,5662,1953,3,"Garage",5,12/10/2011,"Y","RE/MAX Results","44,911064","-93,247719","N"
4427634,"5048 Girard Ave N","Minneapolis","MN",55430,99999,4,1,"Lind - Bohanon",1128,5662,1950,3,"Garage",77,8/7/2009,"Y","Bridge Realty","45,04726","-93,297546","N"
4441041,"5058 Sheridan Ave S","Minneapolis","MN",55410,350000,3,1,"Fulton",1550,5227,1980,2,"Garage",5,7/1/2008,"Y","Edina Realty, Inc.","44,910725","-93,312851","N"
